protein_id	ensg	adipose tissue	adrenal gland	appendix	bone marrow	breast	bronchus	cartilage	caudate	cerebellum	cerebral cortex	cervix	choroid plexus	colon	dorsal raphe	duodenum	endometrium	endometrium 1	endometrium 2	epididymis	esophagus	eye	fallopian tube	gallbladder	hair	heart muscle	hippocampus	hypothalamus	kidney	lactating breast	liver	lung	lymph node	nasopharynx	oral mucosa	ovary	pancreas	parathyroid gland	pituitary gland	placenta	prostate	rectum	retina	salivary gland	seminal vesicle	skeletal muscle	skin 1	skin 2	small intestine	smooth muscle	soft tissue 1	soft tissue 2	sole of foot	spleen	stomach 1	stomach 2	testis	thymus	thyroid gland	tonsil	urinary bladder	vagina
ENSP00000385955	ENSG00000174405	2	2	2	2	2	2	0	2	2	2	2	0	2	0	2	0	2	2	2	1	0	2	3	0	2	2	0	2	0	1	2	2	0	2	1	2	2	0	3	2	2	0	1	2	1	2	1	2	1	2	2	0	1	2	2	2	0	2	2	2	2
ENSP00000386041	ENSG00000197616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000386141	ENSG00000221947	0	2	2	1	2	0	0	2	1	2	0	0	1	0	2	0	1	1	0	1	0	0	2	0	1	2	0	2	0	0	1	0	0	1	0	2	0	0	0	0	0	0	1	1	1	0	2	1	0	0	0	0	0	0	2	2	0	1	0	1	0
ENSP00000386161	ENSG00000186153	0	2	2	1	2	2	0	2	2	2	2	0	2	0	2	0	1	1	3	1	0	3	2	0	1	1	0	3	0	1	2	1	2	2	0	2	2	0	1	2	2	0	2	3	1	2	2	2	0	0	0	0	1	2	2	3	0	2	2	2	1
ENSP00000386181	ENSG00000196659	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSP00000386259	ENSG00000183091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000386378	ENSG00000116031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	1	0	0	0	0	0	2	0	0
ENSP00000386461	ENSG00000169994	0	0	2	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000386520	ENSG00000164080	2	3	3	3	2	2	0	1	0	0	3	0	3	0	3	0	2	2	2	3	0	2	2	0	0	0	0	2	0	2	2	3	3	2	2	3	2	0	3	2	2	0	2	3	0	2	3	3	0	0	3	0	2	3	2	3	0	2	3	2	2
ENSP00000386531	ENSG00000136699	0	2	2	0	1	1	0	1	1	1	2	0	2	0	2	0	2	0	2	1	0	0	2	0	2	0	0	3	0	1	0	0	1	0	0	2	1	0	2	1	2	0	1	0	2	0	0	2	2	0	0	0	0	1	1	2	0	1	0	1	0
ENSP00000386624	ENSG00000122591	1	2	2	1	1	3	0	0	2	1	1	0	2	0	2	0	1	1	1	1	0	2	2	0	2	0	0	3	0	2	1	2	3	1	1	2	2	0	3	1	2	0	1	2	1	2	2	2	1	2	1	0	1	2	2	3	0	1	2	2	1
ENSP00000386759	ENSG00000181555	0	2	2	0	1	1	0	1	1	2	2	0	2	0	2	0	1	1	2	2	0	2	2	0	0	1	0	1	0	0	1	2	1	2	2	1	0	0	2	0	2	0	0	2	1	2	2	2	1	0	1	0	0	1	2	2	0	2	2	2	2
ENSP00000386854	ENSG00000169554	1	0	0	2	2	0	0	2	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	2	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0
ENSP00000387100	ENSG00000176058	0	1	2	0	2	3	0	0	2	1	1	0	2	0	3	0	2	0	2	1	0	2	2	0	0	2	0	2	0	0	0	1	1	1	2	2	0	0	3	1	2	0	3	1	1	0	2	3	0	1	2	0	1	2	2	2	0	2	2	2	1
ENSP00000387122	ENSG00000038532	1	2	2	0	2	3	0	2	2	1	1	0	2	0	2	0	1	2	1	1	0	3	2	0	2	1	0	2	0	2	1	0	3	0	0	2	2	0	1	2	2	0	2	2	0	2	1	1	0	1	1	0	0	1	0	2	0	2	0	1	0
ENSP00000387123	ENSG00000164904	0	2	2	0	2	1	0	2	3	2	0	0	1	0	0	0	1	2	1	1	0	1	2	0	1	2	0	3	0	3	0	1	0	0	0	1	1	0	2	1	1	0	2	1	0	1	2	1	2	0	2	0	0	2	2	2	0	2	0	1	1
ENSP00000387261	ENSG00000152229	0	1	0	3	1	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	0	0	0	0	2	0	3	0	0	0	0	1	0	0	0	0	0	2	0	0
ENSP00000387601	ENSG00000155463	0	1	2	2	0	2	0	2	2	1	2	0	2	0	2	0	0	0	2	1	0	2	2	0	0	1	0	1	0	0	2	2	0	2	1	1	1	0	3	0	2	0	2	2	0	0	2	2	0	0	0	0	1	2	0	1	0	1	3	2	0
ENSP00000387694	ENSG00000124140	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000387911	ENSG00000140694	2	3	2	2	3	3	0	3	3	3	3	0	3	0	3	0	3	3	3	3	0	2	3	0	3	3	0	3	0	2	3	3	3	3	3	2	3	0	3	3	3	0	2	0	3	2	3	3	3	2	0	0	3	3	3	3	0	3	3	3	3
ENSP00000389140	ENSG00000187323	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	2	2	1	0	0	0	0	0
ENSP00000389175	ENSG00000168237	2	3	3	3	3	3	0	3	2	3	2	0	3	0	3	0	3	3	3	2	0	3	3	0	3	3	0	2	0	3	3	2	3	2	2	3	2	0	3	2	2	0	3	3	2	3	2	3	2	2	2	0	3	3	3	3	0	3	3	3	2
ENSP00000389714	ENSG00000183230	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSP00000390208	ENSG00000133835	0	2	3	1	1	2	0	1	1	1	1	0	3	0	3	0	2	1	3	1	0	2	3	0	2	1	0	2	0	3	3	1	2	1	0	1	2	0	2	2	3	0	1	2	1	0	1	3	1	0	0	0	1	2	2	3	0	2	1	2	0
ENSP00000390436	ENSG00000074047	3	3	3	3	3	3	0	3	3	3	3	0	3	0	3	0	3	3	3	0	0	3	3	0	3	3	0	3	0	3	3	3	0	3	3	3	3	0	3	3	3	0	3	3	3	3	0	3	3	3	0	0	3	3	3	3	0	3	3	3	3
ENSP00000390784	ENSG00000235863	0	1	1	1	0	0	0	1	1	2	0	0	0	0	0	0	1	1	1	2	0	1	1	0	1	1	0	1	0	0	2	0	1	0	0	1	1	0	0	0	2	0	1	2	1	1	1	0	0	2	0	0	0	0	0	2	0	2	2	1	2
ENSP00000390849	ENSG00000011198	2	2	2	0	2	3	0	0	0	3	0	0	2	0	1	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	2	0	0	0	0	3	0	0	0	0	2	0	1	0	0	1	1	0	0	0	0	0	0	2	1	1	0	0	0	1	0
ENSP00000391085	ENSG00000140478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSP00000391249	ENSG00000184640	0	2	2	1	2	3	0	0	1	2	3	0	3	0	2	0	3	3	2	3	0	3	3	0	0	1	0	3	0	2	1	3	3	2	2	2	1	0	2	2	3	0	2	3	0	2	2	2	2	1	2	0	3	3	3	2	0	2	3	3	2
ENSP00000391676	ENSG00000105639	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0
ENSP00000392094	ENSG00000108883	3	3	3	3	3	3	0	3	3	3	3	0	3	0	3	0	3	3	3	3	0	3	3	0	3	3	0	2	0	1	2	2	3	3	3	3	3	0	3	2	3	0	3	3	3	3	3	3	2	3	3	0	2	3	3	3	0	1	3	3	3
ENSP00000393099	ENSG00000137802	2	3	2	1	3	2	0	2	2	2	2	0	2	0	3	0	2	2	1	3	0	3	3	0	2	2	0	3	0	2	1	3	2	2	1	2	3	0	2	2	2	0	2	2	2	2	2	2	1	1	2	0	2	3	3	3	0	2	2	2	2
ENSP00000393596	ENSG00000115760	0	3	2	1	3	3	0	0	2	2	1	0	3	0	1	0	2	2	2	0	0	3	3	0	2	2	0	2	0	1	2	0	2	0	0	2	2	0	3	2	3	0	3	2	2	1	1	3	0	0	0	0	2	2	2	2	0	1	2	2	0
ENSP00000393953	ENSG00000138035	1	2	3	2	2	3	0	1	2	2	2	0	3	0	3	0	2	2	2	2	0	2	3	0	2	2	0	3	0	1	2	2	3	2	1	2	2	0	2	2	3	0	2	2	1	2	2	2	1	2	2	0	2	3	3	3	0	2	2	2	2
ENSP00000394071	ENSG00000203879	0	3	2	1	2	2	0	2	2	3	2	0	2	0	3	0	3	2	3	2	0	2	2	0	2	2	0	3	0	2	1	2	2	1	1	3	0	0	1	2	2	0	2	3	1	2	2	3	1	3	2	0	3	3	3	3	0	2	3	3	0
ENSP00000394382	ENSG00000131828	1	3	2	2	3	2	0	3	3	3	2	0	2	0	3	0	2	1	3	1	0	2	3	0	2	3	0	3	0	2	1	2	2	1	2	2	3	0	2	2	3	0	2	2	2	2	2	3	2	2	2	0	2	2	3	3	0	3	2	1	2
ENSP00000394510	ENSG00000126464	2	2	0	2	2	2	0	1	2	1	2	0	2	0	0	0	2	2	2	2	0	2	2	0	2	0	0	2	0	0	2	1	2	2	0	1	0	0	2	2	1	0	2	2	2	2	2	0	1	3	3	0	2	2	0	2	0	2	2	2	2
ENSP00000394539	ENSG00000100372	2	2	0	1	2	0	0	0	2	3	1	0	3	0	0	0	2	2	2	1	0	0	2	0	2	3	0	1	0	1	3	0	0	1	3	2	1	0	2	1	0	0	0	0	2	3	1	0	3	0	2	0	0	2	1	3	0	1	0	0	1
ENSP00000394557	ENSG00000140945	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1
ENSP00000394760	ENSG00000091137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSP00000394770	ENSG00000164309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000394888	ENSG00000107099	0	1	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	1	1	0	0	1	0	1	0	0	3	3	0	0	0	1	0	0	2	0	0	0	1	0	1	3	2	1	0	0	0	0	3	1	0	2	0	0	3	1	1
ENSP00000394922	ENSG00000088053	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSP00000395163	ENSG00000118194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000395196	ENSG00000103356	0	3	2	1	1	2	0	2	1	1	1	0	3	0	3	0	0	1	2	2	0	2	3	0	3	2	0	3	0	2	2	1	2	2	0	2	3	0	2	1	3	0	2	2	2	2	2	3	2	0	0	0	0	3	2	3	0	1	1	2	2
ENSP00000395929	ENSG00000165671	3	3	2	1	3	3	0	3	2	3	3	0	3	0	3	0	2	2	2	3	0	3	3	0	3	3	0	3	0	2	3	2	3	3	2	3	3	0	3	0	3	0	3	3	1	3	3	3	2	3	2	0	2	3	3	3	0	3	2	3	3
ENSP00000396160	ENSG00000112787	0	0	1	0	0	1	0	2	3	2	0	0	2	0	1	0	1	0	0	1	0	0	1	0	0	3	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2	0	0	1	1	0
ENSP00000396688	ENSG00000244731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000396942	ENSG00000115556	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0
ENSP00000397157	ENSG00000112378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000397339	ENSG00000169550	0	0	1	0	3	2	0	0	0	1	2	0	2	0	1	0	1	1	3	2	0	1	1	0	0	0	0	1	0	0	0	0	1	2	0	2	0	0	3	0	1	0	3	3	0	1	1	1	0	0	0	0	0	1	1	3	0	3	2	2	2
ENSP00000397829	ENSG00000130164	0	2	0	0	1	0	0	1	1	1	0	0	2	0	2	0	0	1	1	0	0	0	1	0	1	0	0	2	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	2	1	3	0	0	0	2	0
ENSP00000398211	ENSG00000168026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSP00000398620	ENSG00000130429	0	0	2	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	3	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	1	0	2	1	1	1	0	0	3	1	0
ENSP00000399168	ENSG00000234745	0	2	3	3	3	3	0	0	0	3	2	0	3	0	3	0	3	2	1	1	0	3	2	0	0	1	0	3	0	3	3	3	3	1	0	1	1	0	3	3	3	0	2	1	0	3	3	3	0	1	0	0	3	3	3	3	0	1	3	3	2
ENSP00000399679	ENSG00000116690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000400010	ENSG00000149177	0	1	2	2	1	1	0	1	1	0	1	0	1	0	1	0	2	2	2	0	0	1	2	0	1	1	0	2	0	1	2	2	1	0	2	2	2	0	1	2	2	0	0	2	0	1	0	1	0	1	0	0	2	2	1	1	0	0	2	0	0
ENSP00000400140	ENSG00000102901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSP00000400162	ENSG00000077782	0	2	2	2	2	2	0	2	2	3	2	0	3	0	2	0	2	0	2	3	0	3	3	0	2	2	0	2	0	1	2	1	2	2	2	2	1	0	3	2	2	0	2	2	1	2	2	2	2	2	1	0	1	2	2	2	0	2	2	2	2
ENSP00000400226	ENSG00000149182	1	2	3	3	2	3	0	1	2	2	2	0	3	0	3	0	2	2	2	3	0	2	3	0	1	2	0	2	0	1	2	2	2	2	2	3	3	0	3	1	3	0	2	2	1	3	2	2	1	2	2	0	2	2	3	2	0	2	3	2	2
ENSP00000400365	ENSG00000196569	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	0	0
ENSP00000400500	ENSG00000177683	0	2	2	1	2	2	0	2	2	2	1	0	2	0	2	0	2	2	2	1	0	2	2	0	2	2	0	2	0	2	2	2	2	1	0	2	0	0	2	1	2	0	2	2	1	1	2	3	1	2	2	0	2	2	2	3	0	3	2	1	1
ENSP00000400908	ENSG00000196091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000401032	ENSG00000075624	1	0	3	2	3	0	0	0	0	1	0	0	3	0	3	0	2	2	3	0	0	0	3	0	1	0	0	2	0	0	1	3	0	0	0	1	0	0	3	0	3	0	1	0	2	1	3	3	3	0	0	0	3	3	2	2	0	0	3	0	0
ENSP00000401435	ENSG00000141252	1	2	3	3	3	2	0	2	3	3	2	0	3	0	3	0	2	2	2	2	0	2	3	0	2	3	0	2	0	2	2	2	0	2	0	2	3	0	3	2	3	0	3	2	2	3	2	2	2	0	2	0	3	3	2	2	0	2	2	3	2
ENSP00000401946	ENSG00000100354	0	2	2	3	3	2	0	3	3	3	3	0	2	0	2	0	3	3	2	2	0	2	2	0	1	3	0	2	0	1	2	2	3	3	1	2	2	0	2	2	3	0	2	2	2	3	3	2	1	1	0	0	2	2	2	2	0	2	3	3	3
ENSP00000401980	ENSG00000088888	2	3	3	3	3	3	0	3	2	3	3	0	3	0	3	0	3	3	3	3	0	3	3	0	2	3	0	3	0	3	3	3	3	3	3	3	0	0	3	3	3	0	3	3	2	3	3	3	2	1	1	0	3	3	3	3	0	3	3	3	3
ENSP00000402152	ENSG00000070915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSP00000402515	ENSG00000157106	2	3	2	2	0	3	0	2	3	2	2	0	3	0	3	0	2	2	1	1	0	2	3	0	2	2	0	3	0	2	0	1	2	0	0	2	0	0	2	1	3	0	2	1	3	1	2	3	2	2	2	0	0	2	3	2	0	2	2	2	0
ENSP00000403207	ENSG00000131238	0	3	2	2	3	3	0	3	3	3	0	0	2	0	1	0	2	2	3	1	0	3	3	0	3	3	0	3	0	3	3	3	0	0	1	3	3	0	2	3	2	0	3	3	2	3	3	2	1	2	1	0	3	2	2	3	0	3	3	3	0
ENSP00000403465	ENSG00000048342	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSP00000403636	ENSG00000197283	0	2	0	0	0	0	0	1	3	2	0	0	1	0	0	0	2	2	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	1	0	0	0	1	1	2	0	0	1	0	0
ENSP00000403846	ENSG00000136546	0	0	1	0	2	0	0	0	0	1	0	0	1	0	2	0	1	0	2	0	0	0	2	0	2	0	0	1	0	0	1	0	0	1	0	2	0	0	2	0	2	0	1	0	2	0	0	2	2	0	1	0	0	2	1	1	0	0	1	0	0
ENSP00000404220	ENSG00000161609	0	2	2	1	2	2	0	1	2	3	1	0	2	0	2	0	1	1	2	1	0	1	3	0	2	2	0	2	0	2	2	1	2	0	2	2	3	0	2	2	3	0	1	2	2	2	2	2	2	0	0	0	0	2	2	2	0	2	2	1	0
ENSP00000404232	ENSG00000183690	0	0	0	0	0	0	0	0	3	2	1	0	1	0	0	0	0	0	1	0	0	2	1	0	0	0	0	1	0	0	2	0	2	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	2	0	1	0	0	0
ENSP00000404602	ENSG00000011275	2	2	2	2	2	2	0	1	1	2	2	0	2	0	2	0	2	2	1	1	0	2	2	0	1	2	0	2	0	2	2	2	1	1	2	1	2	0	2	1	1	0	1	1	1	0	1	2	2	2	2	0	2	2	2	2	0	2	2	2	0
ENSP00000404658	ENSG00000108799	0	0	1	1	1	2	0	1	0	2	2	0	3	0	3	0	1	0	2	2	0	2	1	0	0	2	0	1	0	0	1	0	0	1	2	1	1	0	2	2	2	0	2	1	2	2	2	1	2	1	1	0	0	1	1	2	0	1	1	1	1
ENSP00000404923	ENSG00000205356	1	2	3	1	2	2	0	0	1	1	1	0	3	0	3	0	1	1	1	1	0	1	2	0	3	0	0	2	0	1	1	0	1	1	0	2	1	0	1	2	3	0	1	1	2	0	1	2	1	1	1	0	0	2	2	2	0	2	1	2	1
ENSP00000405222	ENSG00000226372	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSP00000405600	ENSG00000164889	3	2	2	2	2	3	0	1	3	2	1	0	2	0	2	0	1	2	1	2	0	3	3	0	1	1	0	2	0	2	2	1	2	2	3	1	1	0	1	1	2	0	1	1	1	3	3	3	2	2	1	0	2	3	3	2	0	1	2	2	1
ENSP00000405620	ENSG00000132153	0	3	1	0	2	3	0	3	2	2	0	0	2	0	2	0	1	0	1	2	0	2	2	0	2	2	0	3	0	3	3	1	3	0	0	2	2	0	2	0	2	0	2	1	3	1	2	2	0	0	2	0	0	2	2	3	0	2	1	1	1
ENSP00000405832	ENSG00000147155	0	2	0	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	2	2	3	0	0	1	0	0
ENSP00000406012	ENSG00000187535	1	3	0	0	1	2	0	1	0	1	0	0	2	0	0	0	0	0	1	0	0	2	2	0	1	1	0	1	0	0	2	0	2	1	0	0	0	0	0	1	2	0	1	1	0	0	0	1	0	0	0	0	0	2	2	2	0	0	0	1	0
ENSP00000406046	ENSG00000062822	1	2	3	2	2	2	0	2	3	2	3	0	3	0	3	0	2	2	2	3	0	3	2	0	2	2	0	3	0	1	3	3	3	3	3	3	2	0	3	2	3	0	3	2	2	2	3	3	2	2	2	0	2	3	3	3	0	3	3	3	2
ENSP00000406229	ENSG00000083857	2	2	2	0	1	1	0	2	3	3	1	0	2	0	3	0	1	1	1	2	0	1	1	0	0	3	0	1	0	1	1	1	2	1	1	2	2	0	1	1	2	0	1	1	1	1	2	3	1	2	2	0	1	2	3	2	0	2	2	1	1
ENSP00000406327	ENSG00000203667	0	1	2	0	1	0	0	2	2	1	0	0	2	0	2	0	1	0	0	2	0	2	1	0	1	1	0	2	0	1	0	0	0	2	1	2	2	0	1	0	2	0	0	1	2	1	1	2	1	0	0	0	0	2	2	2	0	0	2	0	0
ENSP00000406482	ENSG00000005108	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSP00000407193	ENSG00000141337	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0
ENSP00000407473	ENSG00000075624	1	0	3	2	3	0	0	0	0	1	0	0	3	0	3	0	2	2	3	0	0	0	3	0	1	0	0	2	0	0	1	3	0	0	0	1	0	0	3	0	3	0	1	0	2	1	3	3	3	0	0	0	3	3	2	2	0	0	3	0	0
ENSP00000407487	ENSG00000140553	1	1	3	2	2	2	0	0	2	1	2	0	3	0	3	0	2	2	2	3	0	2	3	0	2	1	0	3	0	3	1	2	2	0	1	3	2	0	2	2	3	0	2	2	2	3	0	3	1	2	2	0	1	2	3	3	0	2	2	2	2
ENSP00000407645	ENSG00000265107	0	1	1	0	0	1	0	1	2	0	0	0	2	0	2	0	0	0	0	0	0	1	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	2	0	0	0	0	0
ENSP00000407720	ENSG00000167258	2	3	3	3	3	3	0	2	3	3	3	0	3	0	3	0	3	3	3	2	0	3	3	0	2	2	0	3	0	2	3	3	3	3	3	3	3	0	3	3	3	0	2	2	2	3	3	3	2	2	2	0	3	3	3	3	0	3	3	3	3
ENSP00000407731	ENSG00000185250	0	0	0	0	0	3	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0
ENSP00000408020	ENSG00000137601	0	3	3	2	2	2	0	2	2	2	2	0	3	0	3	0	2	2	2	2	0	3	3	0	2	2	0	3	0	2	2	2	2	2	2	2	2	0	2	2	3	0	2	2	2	2	2	3	2	0	1	0	2	2	3	3	0	2	3	2	2
ENSP00000408979	ENSG00000155980	0	1	0	0	0	0	0	1	1	2	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0
ENSP00000409256	ENSG00000177685	0	2	1	2	2	1	0	1	2	1	0	0	2	0	3	0	1	1	1	1	0	3	3	0	3	2	0	3	0	2	0	1	2	0	0	2	3	0	2	0	2	0	3	2	1	1	0	3	0	2	2	0	1	1	3	2	0	2	1	2	0
ENSP00000409374	ENSG00000153956	1	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	1	1	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	3	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
